Node_Id_1,Node_Id_2
466645680,200212364
466645680,219220198
466645680,28719244
466645680,367443729
466645680,393242944
466645680,41247258
466645680,48621884
466645680,77896109
46754170,14607172
46754170,29587570
46754170,30734523
46754170,34428380
46754170,41110545
46754170,43003845
46754170,47070076
46754170,63941463
467716681,24463640
467910915,3359851
467910915,85215038
46822666,3829151
468447294,64838619
46853249,14464369
468810960,223987297
468810960,224257403
46888613,151831643
46888613,16031536
46888613,16771854
46888613,18305688
46888613,19180118
46888613,20531146
46888613,20777337
46888613,24166245
46888613,43105737
46888613,66244710
46888613,85550267
468931020,121533789
468931020,204317520
468931020,34428380
468931020,43003845
46904723,202369108
469194846,15976697
469194846,87103895
46941766,18911475
46941766,19052363
46941766,228078044
46941766,231527792
46941766,255257867
46941766,279705473
46941766,287859665
46941766,49037471
46941766,509841882
46970693,10076782
46970693,16346529
46970693,16513277
46970693,19626842
46970693,21205756
46970693,22842421
46970693,25371730
46970693,27093057
46970693,38737217
46973152,30782495
46973152,48100887
470309837,10696062
470309837,14610469
470309837,177430030
470309837,295368995
470309837,8596922
470355877,322808060
47070076,100518634
47070076,121533789
47070076,180829837
47070076,29587570
47070076,34428380
47070076,41110545
47070076,43003845
47070076,46754170
470927643,14983833
470927643,415801474
470927643,68099208
47135121,16129920
47161442,101633415
47161442,104352067
47161442,108137800
47161442,131296459
47161442,14922225
47161442,15666408
47161442,17135252
47161442,18069427
47161442,18776017
47161442,18817130
47161442,19370213
47161442,196710000
47161442,20075644
47161442,20152005
47161442,203781042
47161442,215180009
47161442,217300535
47161442,22784458
47161442,23742633
47161442,238629864
47161442,25344641
47161442,25473689
47161442,26281970
47161442,28719244
47161442,3359851
47161442,37243309
47161442,42361118
47161442,44121353
47161442,479024488
47161442,5650332
47161442,71268322
47161442,7925002
472104522,236902298
472104522,34428380
472104522,43003845
47213089,18776017
47213089,19089252
47213089,22426475
47213089,26281970
47213089,84972030
47245840,204317520
47245840,34428380
47245840,380580781
47245840,43003845
47247680,115485051
47263945,14731905
47263945,23082430
47268815,19960906
47306483,102264848
47306483,109571377
47306483,118253507
47306483,14861701
47306483,180419242
47306483,30433454
47306483,375971107
47364770,89503894
47374533,14667714
47374533,16714182
47374533,17262744
47374533,18729020
47374533,18963070
47374533,217911721
47374533,22027186
47374533,297565991
47374533,360999401
47427860,18657460
47427860,22089103
47427860,27730633
47438746,115485051
47438746,385215139
47438746,385711866
47451983,19568478
47451983,25884760
47451983,265739825
47451983,33212700
47451983,34690781
47451983,89073170
47451983,93437557
47465882,19729451
47465882,5868402
47584677,105004950
47584677,119544419
47584677,29151288
47584677,42361118
47584677,5650332
47584677,59414975
47584677,74264908
475855047,47161442
475855047,81678820
476009762,14607172
476009762,19043237
47653052,14607172
476675010,33654443
477253006,121533789
477253006,124528830
477253006,34428380
477253006,43003845
477253006,440963134
477253006,56860418
47837613,115485051
47837613,14922225
47837613,15494342
47837613,17220817
47837613,19413393
47837613,20212580
47837613,20436922
47837613,250746940
47837613,43170475
47837613,49785880
47837613,6608332
47837613,88001676
47837613,90385486
47851418,14464369
47851418,186870060
47851418,24654018
47851418,280664424
47851418,28424537
478766871,234005489
478766871,253360762
478766871,494498387
47897905,151831643
47897905,16031536
47897905,16771854
47897905,17506082
47897905,19180118
47897905,20531146
47897905,20777337
47897905,314794235
47897905,6449282
47897905,66244710
479024488,104352067
479024488,14609321
479024488,18069427
479024488,19370213
479024488,20075644
479024488,42361118
479024488,47161442
479816150,15217406
479816150,17037417
479947271,18097425
479947271,19700051
479947271,282392576
479947271,317008597
479947271,39642535
48006967,85321222
480102482,105119490
480102482,116710152
480102482,158314798
480102482,204140367
480102482,209708391
480102482,21295636
480102482,26316343
480102482,34428380
480102482,43003845
480102482,89018574
480442071,15066271
480442071,20793816
480442071,24732168
480442071,275686563
480442071,90590851
48046516,33689587
48046516,36390527
48046516,51346710
48046516,53971402
48046516,64518122
48046516,82238684
4805211,25973266
4805211,91214867
480754042,187773078
480754042,204317520
480754042,236902298
480754042,238201669
480754042,34428380
480754042,43003845
48100887,287453334
48100887,31583155
48100887,384163459
48100887,46973152
48100887,82455213
481188764,113540682
481188764,16064715
481188764,275623719
481656972,119966935
481656972,175924311
481656972,263792472
481656972,30015099
481656972,318114002
48229752,17546286
482569040,127973392
482591312,300787407
48288529,17453598
48323182,245588569
48323182,84379342
483247985,102150345
483247985,124444856
483247985,124886495
483247985,177161911
483247985,21478442
483247985,30871552
483247985,3779381
483247985,43385785
483247985,50004191
483247985,64474358
483247985,73689526
483247985,8295072
483361561,157391282
483361561,18941809
48417988,14882900
48459607,107872957
48459607,213969309
48483283,312187692
48489016,89581180
484991854,11211372
484991854,18194898
485267645,16714182
485267645,22330156
485267645,29151815
485267645,33592722
485267645,381835552
485267645,70796019
485313856,16509293
485313856,19328522
48546499,17552077
48546499,3359851
48546499,64095982
485751149,184914047
486144362,18128265
48621884,127973392
48621884,14983833
48621884,151711230
48621884,15993650
48621884,18776017
48621884,19849160
48621884,200212364
48621884,202500496
48621884,219220198
48621884,22784458
48621884,237562358
48621884,26281970
48621884,28719244
48621884,306445007
48621884,41247258
48621884,466645680
486327172,169632624
486327172,244404296
486921354,198979264
486921354,20155760
486921354,204468541
486921354,38239688
48713560,15127990
48713560,16275037
48713560,852251
48802020,11161852
48802020,25007344
48802020,322903190
488701186,107463521
488701186,41507218
48896591,31353077
48896591,85921253
48909458,15962388
48909458,17878322
48909458,19232381
48909458,20861428
489281307,33654443
489281307,476675010
48933962,18729020
48933962,19930345
48933962,22269151
4898501,12480582
4898501,14154272
4898501,52726939
4898501,5402612
4898501,759251
489959282,25891270
489959282,32518238
489959282,342977848
489971999,105643923
489971999,141021153
489971999,161418822
489971999,3359851
489971999,40519997
49015640,274152161
49037471,46941766
490585866,299024653
49064943,105001809
49064943,22575307
49064943,273201528
49064943,57577882
49064943,68330103
49084597,14630118
49089235,257203110
49089235,57427456
49092104,25084978
49092104,2884771
49163182,187773078
49163182,220729949
49163182,346568514
49164309,103993849
49164309,107225267
49164309,122795357
49164309,1317661
49164309,13693032
49164309,14129299
49164309,14834340
49164309,15120110
49164309,15335123
49164309,18655567
49164309,19767193
49164309,20155760
49164309,21576334
49164309,31202965
49164309,31443503
49164309,8548612
491682777,34428380
491682777,43003845
4923341,14971414
4923341,15840317
4923341,17637428
4923341,17638336
4923341,17639424
4923341,376490638
4923341,643653
49244614,50101765
49244614,85321222
49248590,14141666
49248590,15494342
49248590,16387569
49248590,16388486
49248590,25904310
49248590,8759332
492633763,43003845
492681262,22027186
492747195,3359851
49287148,404642558
494498387,22977151
494498387,478766871
49574044,70314632
496167833,121533789
496167833,204140367
496167833,34428380
496167833,43003845
496167833,440963134
496167833,446010132
496167833,56860418
49629418,115485051
49629418,14609321
49629418,17179180
49629418,42361118
49629418,52832085
49629418,61475880
49629418,64662082
496492134,368703433
49672598,121533789
49672598,19358562
49672598,238201669
49672598,34428380
49672598,43003845
49698116,29323857
49698116,43655652
49701689,33564659
49717874,17461978
49717874,19923144
49717874,28165335
49717874,29341990
49717874,40519997
49717874,6017542
49717874,759251
497196045,137929515
497196045,273316919
497196045,43366650
49724623,14936142
49724623,274091885
49785880,127973392
49785880,14983833
49785880,16715096
49785880,18941809
49785880,196710000
49785880,25473689
49785880,41183891
49785880,43170475
49785880,6608332
49785880,90385486
498135942,220729949
498135942,505403313
49827798,2589521
498443549,49698116
498443549,68604037
498443549,95023423
49852058,3129011
49881956,3829151
49881956,7093352
49881956,767396
499028031,121533789
499028031,187773078
499028031,34428380
499028031,43003845
499028031,440963134
499035637,163203962
499035637,210072500
499035637,220729949
499035637,34428380
499035637,346568514
499035637,43003845
499035637,81704742
49945246,61842249
49945246,9916402
50004191,102150345
50004191,115018983
50004191,124444856
50004191,21478442
50004191,30871552
50004191,3779381
50004191,43385785
50004191,483247985
50004191,59553664
50004191,64474358
50004191,73689526
50004191,73746000
50004191,8295072
50024218,15433693
50035439,11250
50036579,110775353
50101765,85321222
501626777,33654443
501626777,476675010
50163738,115485051
50163738,16243471
50163738,22294034
501970602,2557521
50304777,784304
503197850,109957560
503197850,165842017
503197850,403744633
503197850,60891296
50323173,15321506
50323173,217160945
50323173,51634652
50331143,115485051
50351763,22151193
50351763,42620650
50351763,44874400
50351763,52025380
50351763,74789463
503822730,181794195
503822730,9695312
50383512,39919140
50448005,216892260
50448005,33621822
5047361,123740283
5047361,260855877
505086981,177430030
505086981,94881967
505403313,220729949
505403313,233182045
505403313,498135942
50549872,17262076
50549872,21022950
50549872,23559586
50549872,39887890
50549872,64836148
50549872,85321222
50549872,98959541
50564358,19700051
505695771,3359851
50656879,28471924
50656879,61199499
506602431,25553606
506602431,618593
50699141,27641634
50710294,100314530
50710294,36041817
50710294,65403323
507288463,174639962
507288463,221829166
507288463,34428380
507288463,43003845
50740020,14464369
50740020,33669807
50740020,404533862
50740020,42897096
50740020,551473324
50751382,175159406
50751382,6608332
50766433,18642609
50766433,18776942
508263861,16024323
508263861,17886882
50853348,104155395
50853348,204089551
50853348,51899148
50918046,9220312
50964465,126146818
50964465,148496087
50964465,271398203
50964465,36025553
50965086,557177242
51016800,41130821
51016800,92405424
510173619,14751235
510173619,24005657
510173619,24149156
510173619,45880335
510173619,82838063
51063667,121533789
51063667,15186688
51063667,19358562
51063667,204140367
51063667,26604704
51063667,34428380
51063667,376276256
51063667,43003845
51071542,14939756
51075705,25843787
51075705,90084099
51166558,175865603
51172935,19413393
51204283,17220817
51204283,84972030
51237260,15036232
51237260,68604037
51346710,53971402
5152401,14213577
5152401,15488968
5152401,19261752
5152401,6608332
51560113,15861559
51603192,18069427
51603192,27753344
51604309,19728966
51604309,19818205
51604309,19879321
51604309,25448800
51604309,3679651
51604309,7718462
51604309,80845451
51634652,115485051
51634652,50323173
51671312,170675435
51826307,85321222
51899148,100649666
51899148,104155395
51899148,105643923
51899148,119121697
51899148,141021153
51899148,15993650
51899148,18776017
51899148,18963070
51899148,22784458
51899148,3359851
51899148,50853348
51912787,1249631
51912787,14519584
51912787,16116812
5193261,14444530
5193261,289216498
5193261,3359851
5193261,5650332
519633377,16031536
519633377,16771854
51984232,19658506
51984232,34011551
51984232,9026642
51996944,102145825
52025380,110754412
52025380,148032978
52025380,26281970
52025380,275623719
52025380,322808060
52025380,374704935
52025380,50351763
52025380,80042805
52025380,90733824
52025380,97200092
52084634,94083233
52101385,18194898
52111526,165972416
52122017,43366650
52182260,14922225
52182260,25473689
52182260,26281970
52238172,107225267
52238172,18655567
52238172,29328707
52238172,369480689
52238172,53025463
522594383,123649850
522594383,149461965
522594383,189256740
522594383,254123924
522594383,310639938
522594383,312303281
522594383,383797731
522594383,384452872
522594383,410238229
522594383,417054878
52295753,15933993
52308184,15140524
52308184,5623612
52308184,59414975
523173553,22720927
523173553,232762581
523173553,24343869
523173553,25132173
523173553,388373141
523173553,517019563
52335082,150956425
52346858,115485051
52346858,1223101
52346858,175462913
523651714,187773078
523832656,131482972
523832656,296171243
523832656,299105597
523832656,300461530
523832656,301282103
523832656,320167393
523832656,321405950
523832656,356003327
523832656,357984457
523832656,360094552
523832656,368829926
523832656,388622544
523832656,392468646
523832656,399651919
523832656,407030795
524015651,14420025
524015651,75137937
52411993,192969516
52451265,10938882
52451265,15861559
5252871,11415842
5252871,14066742
525881165,15993650
525881165,18776017
525881165,22330156
525881165,241211254
525881165,3359851
525881165,381835552
525881165,70796019
5265131,14498622
5265131,14609321
5265131,17589133
5265131,19563357
5265131,21625307
5265131,28119357
5265131,43170475
5265131,5650332
5265131,618593
5265131,6608332
52726939,14154272
52726939,17038090
52726939,4898501
52726939,5402612
52726939,759251
52832085,14669534
52832085,15319993
52832085,15638249
52832085,19049747
52832085,20436922
52832085,35473416
52832085,46553113
52832085,49629418
52832085,6206612
52841307,17961121
52867924,15818706
529041333,127973392
529041333,14983833
529041333,164081884
529041333,18776017
529041333,19413393
529041333,22363892
529041333,26281970
529041333,28719244
529041333,470927643
529041333,68099208
529106532,371204909
529925379,124528830
529925379,34428380
529925379,43003845
53025463,107225267
53025463,23072537
53025463,29328707
53025463,52238172
53079577,123862119
53079577,15940558
53079577,164796117
53079577,16926637
53079577,25726636
53079577,26811248
53079577,271113097
53079577,28471924
53079577,34363772
53079577,40875267
53079577,54246944
531491489,69679166
53153263,21774892
531559937,23518723
531559937,24581397
531559937,271398203
53175839,115485051
53190125,16092379
53190125,19049747
53190125,43024351
53190125,89503894
53296515,274084032
533379103,177345928
533379103,28265228
533379103,79332579
533486574,26136956
533486574,533379103
533561304,187773078
533561304,19358562
533561304,247032236
533561304,34428380
533561304,356190582
533561304,364917755
533561304,43003845
533561304,440963134
533561304,447119980
5338202,14464369
5338202,14692604
53496283,121533789
53496283,134548250
53496283,150070308
53496283,155951259
53496283,16468704
53496283,197504076
53496283,221829166
53496283,27760317
53496283,34428380
53496283,43003845
53496283,62557485
53614354,127301472
536357493,16118939
53685618,14112296
53685618,16173233
53685618,17099387
53685618,17632072
53685618,241214783
53685618,258427967
53685618,27892930
53685618,279390084
53685618,282392576
53685618,28719244
53685618,370952365
53685618,64824726
53685618,97551846
53717630,115485051
53717630,122216533
5374,115485051
5374,128240372
5374,158221235
5374,18174861
5374,19468147
5374,83256764
5378272,12072102
5378272,14193620
5378272,14268164
5378272,15045318
5378272,16279527
5378272,24980246
5378272,8653412
53789489,11420652
53789489,14538254
53789489,15638249
53789489,19550535
53789489,19582372
53789489,20436922
53789489,223604439
53789489,37567043
53789489,6604002
53789489,6773622
53789489,691633
538032955,123044076
538032955,156831916
538032955,272496022
538032955,300787407
538032955,401827151
538032955,45742889
538032955,462495988
538032955,482591312
538032955,70314632
53815969,90984237
53825477,18731347
53825477,8032822
5386032,18087370
5386032,7780852
538727634,326253259
538727634,392826438
538727634,438550809
538727634,465754282
538727634,89742432
5387302,14814905
5387302,23095315
5387302,5750612
5387302,786148
5387302,83941972
5388222,5750612
5388222,83941972
53882428,125786481
53882428,203873539
53882428,24843679
53882428,29768581
53882428,89503894
5388852,107225267
5388852,15492359
5388852,18655567
5388852,29328707
5388852,36843988
5392522,14437914
5392522,15962096
5392522,20759034
5392522,24493890
5392522,2884771
5392522,40280441
5392522,40974333
5392522,7093352
53942257,42361118
53971402,51346710
53971402,53756926
53971402,64518122
540185565,148496087
54043045,115485051
54043045,22027186
54043045,30939530
541086701,19413393
541170220,221829166
541170220,341566421
541170220,34428380
541170220,359364353
541170220,372393022
541170220,43003845
541170220,431863591
541170220,440963134
54185484,115485051
54185484,3496641
54185484,37570179
541864710,124528830
541864710,34428380
541864710,43003845
54246944,123862119
54246944,25726636
54246944,26811248
54246944,28471924
54246944,34363772
54246944,50656879
54260419,19562228
54260419,30734523
54260419,46525084
542658826,1521851
542658826,312658014
542658826,31797181
542658826,342367574
542658826,403101513
542658826,65892993
542737405,218307982
542737405,58079334
54275864,10191272
54275864,12477472
54275864,446672326
54285787,181996041
54285787,33439720
54298095,16038438
54324142,16583577
54324142,3779381
54324142,8295072
54368387,92283370
54381214,18999907
5438512,115485051
5438512,13649212
5438512,16566940
5438512,3829151
5438512,618593
5438512,74615419
5445442,15760042
5445442,17552077
5445442,17613799
5445442,18232304
5445442,19049747
5445442,22363892
5445442,3359851
5445442,64824726
5445442,68513
54522485,154144035
546014444,156279258
546014444,187773078
546014444,19358562
546014444,204140367
546014444,217796457
546014444,34428380
546014444,37616571
546014444,43003845
546014444,440963134
54680316,15652889
5469072,16203386
5469072,47161442
5469072,47584677
5469072,5650332
5469072,7925002
547159122,356777659
54759481,37360915
547807819,3359851
5489202,14193189
54905692,106812177
54905692,135901215
54905692,211982196
54905692,268148190
54905692,33724407
54905692,37586790
54905692,43955724
54905692,95584250
549452956,442439947
549702364,205930202
54972010,233364902
54972010,23484510
5500442,392534510
55017958,35569879
55051751,25937606
55051751,30782495
55051751,45266183
5506012,1000591
5506012,13027572
5506012,14740219
5506012,17239431
5506012,21841212
5506012,22035736
5506012,2210521
5506012,23539150
5506012,31267919
5506012,324
5506012,3713811
5506012,498210716
5506012,5510372
5506012,5965332
5510372,1000591
5510372,324
55113,14551276
55113,22200888
551214316,208604452
551214316,25395355
551214316,25529235
551214316,28346772
551214316,292482700
551214316,396402361
551430406,18761076
551473324,311869395
551473324,76622099
55177823,115485051
5518952,15385610
5518952,15402475
5518952,162998586
5518952,18506793
5518952,8082772
552110505,2788841
55235304,22884916
55251945,36951467
55253744,68526677
552582271,225411266
552582271,306128912
552582271,72841362
552582271,8295072
55309264,19370213
55309264,22027186
55309264,270606277
553122146,124524869
553122146,158604849
553122146,15977848
553122146,26281970
553122146,47161442
553122146,506460125
55315205,30236466
55315205,34739121
55326534,107225267
55326534,116994659
55326534,8005492
55333704,1064051
55333704,135221192
55333704,1422311
55333704,227655627
55333704,2317861
55333704,275686563
55333704,282811556
55333704,3496641
55333704,8291
55333704,83720294
55351232,148919864
55357440,124538838
55357440,210903999
5537642,10810102
5537642,115485051
5537642,120957738
5537642,14464369
5537642,181996041
5537642,20747741
5537642,31353077
5537642,33439720
5539522,115485051
5539522,122480889
5539522,12963432
5539522,135638049
5539522,14312099
5539522,1458931
5539522,14608922
5539522,14639629
5539522,14824210
5539522,14885927
5539522,15186910
5539522,15385610
5539522,15398649
5539522,15402475
5539522,15455240
5539522,15771551
5539522,162998586
5539522,17220817
5539522,18506793
5539522,18893628
5539522,21123687
5539522,26270772
5539522,26281970
5539522,391891226
5539522,45933827
5539522,469718467
5539522,5518952
5539522,6017542
5539522,623523
5539522,6765892
5539522,709143
5539522,727813
5539522,7282592
5539522,8000842
5539522,8082772
5539522,814306
55433240,109571377
55433240,225411266
55433240,336179304
55464809,97607130
554793830,130681675
55553323,24386008
556522155,254669537
556522155,33951149
55738917,271176554
55738917,95177505
55747710,288010312
55760408,184636315
55760408,21897587
55760408,24980246
55760408,28235058
558265369,18462193
558265369,334492937
558265369,34420177
55842978,194130137
55842978,24386008
55842978,87924151
559945662,290152873
56026822,15962096
56026822,20027082
560804153,33841697
5612432,15127739
5612432,41713
5612432,80846545
56143497,14922225
56143497,20699221
56209806,60036306
5623612,14444530
5623612,14531269
5623612,14922225
5623612,15140524
5623612,19370213
5623612,206954727
5623612,22123987
5623612,225140058
5623612,22698935
5623612,227863795
5623612,253820222
5623612,26281970
5623612,270089299
5623612,279390084
5623612,28719244
5623612,31353077
5623612,31618280
5623612,323520663
5623612,3359851
5623612,42361118
5623612,42375002
5623612,44409315
5623612,52308184
5623612,59414975
5623612,63760513
5623612,86566510
562417383,562489188
562489188,14166219
562489188,33669807
562489188,50740020
562489188,562417383
56278217,3359851
56280411,147583730
56280411,17346342
56280411,224581852
56280411,241211254
56280411,245141097
56280411,65981257
56410814,13446242
56410814,14726555
56410814,16077725
56410814,19413393
56410814,86679255
56438689,179150176
56438689,192473102
56438689,20861428
56438689,354724970
56461986,122216533
56461986,14874125
56493501,115485051
56493501,153181186
56493501,15874998
56493501,17864230
56493501,18234247
56493501,18322105
56493501,19242665
56493501,21792170
56493501,27291591
56493501,30090568
56493501,32822382
56493501,344955115
56493501,41825972
56493501,4230121
56493501,7027282
56493501,91637390
56493501,9930742
5650332,110365072
5650332,11439162
5650332,16366923
5650332,16834674
5650332,17135252
5650332,174541760
5650332,18776017
5650332,20152005
5650332,25344641
5650332,26281970
5650332,3359851
5650332,4398351
5650332,47161442
5650332,47584677
5650332,5193261
5650332,5469072
5650332,55309264
5650332,59414975
5650332,71862367
5650332,7409232
5650332,7925002
5650332,81678820
56542246,185699666
56542246,34739121
56573534,60624741
566386538,121533789
566386538,187773078
566386538,217796457
566386538,225064360
566386538,34428380
566386538,43003845
566386538,440963134
566386538,56860418
56688840,6017542
56759468,115485051
56759468,19562228
56759468,20067665
56812711,548738855
56825612,34428380
56825612,37319411
56825612,43003845
56860418,121533789
56860418,124528830
56860418,131976304
56860418,150070308
56860418,15186688
56860418,156279258
56860418,18172093
56860418,19358562
56860418,196327549
56860418,204140367
56860418,204317520
56860418,236184723
56860418,254813547
56860418,258961912
56860418,277245740
56860418,285312927
56860418,34428380
56860418,380580781
56860418,41110545
56860418,43003845
56860418,57490887
56864092,20015903
56864092,22509548
5688732,17220817
5688732,187607140
56891751,23756432
56891751,23808856
56891751,39510278
56891751,759251
56927066,195951795
56927066,2557521
56927820,100022264
56927820,29756727
57017317,17595958
57017317,18736652
57017317,26758943
57017317,36471939
57017317,36721778
57017317,759251
57017317,8220482
57033388,157064188
57033388,16405372
57033388,19918047
57033388,20179628
57033388,29447358
57033388,41967463
57033388,59238436
5704082,115485051
5704082,14130107
5704082,14333817
5704082,14377838
5704082,14593296
5704082,35108541
5704082,3829151
57174231,15976697
57174231,28614262
57249277,14575107
57249277,18598585
57253261,27508478
57321825,157573449
57321825,15871190
57321825,172814159
57321825,91279573
5736262,10733192
57386237,120001994
57386237,163203962
57466954,375971107
57482526,43024351
57482526,779830
57490887,121533789
57490887,124528830
57490887,149743164
57490887,156279258
57490887,180829837
57490887,187773078
57490887,188186842
57490887,19358562
57490887,196327549
57490887,204140367
57490887,204317520
57490887,216476063
57490887,236184723
57490887,258961912
57490887,271668270
57490887,285312927
57490887,297075362
57490887,34428380
57490887,354375115
57490887,364917755
57490887,380580781
57490887,42243120
57490887,43003845
57490887,440963134
57490887,56860418
57490887,76761165
5750612,14814905
5750612,17811689
5750612,21689294
5750612,23095315
5750612,27052339
5750612,5387302
5750612,5388222
5750612,786148
5750612,83941972
57511082,15216860
57577882,34713140
57577882,49064943
57602185,11747492
57602185,13132932
57602185,14390493
57602185,15492359
57705821,151306416
57705821,3359851
57715395,93272806
57803486,265093689
5784702,9076472
57895546,1074431
57895546,33464639
57895546,64149107
5791,15543
5791,83814679
57998022,17929027
5800582,16535953
5800582,18963070
58025433,10696062
58025433,115485051
58025433,122439303
58025433,129008851
58025433,14299859
58025433,14377838
58025433,14521617
58025433,14610469
58025433,14632458
58025433,14720416
58025433,14996566
58025433,15302021
58025433,15666380
58025433,164722405
58025433,177430030
58025433,18541188
58025433,25464811
58025433,3829151
58025433,43366650
58025433,470309837
58025433,7093352
58025433,7888452
58025433,82507674
58025433,8596922
58025433,94881967
58079334,218307982
58079334,33648220
58079334,34006363
58079334,542737405
58101355,15249171
58101355,15828148
58101355,16069548
58101355,17870415
58101355,18229878
58101355,29344743
58104872,134735765
58104872,164117138
58104872,18611950
58104872,2976831
58104872,78309820
583883,15884617
583883,30031116
58442136,15539347
58442136,19960690
58442136,23404483
58442136,30520303
58442136,82661220
58535685,186227073
58535685,204064045
58535685,251416316
58561993,47465882
58593983,17800690
58654412,15399070
58654412,19915325
58654412,45487007
5868402,14368555
5868402,14775707
5868402,15919873
5868402,16204630
5868402,19097159
5868402,19729451
5868402,2384071
5868402,28322146
5868402,40399584
5868402,47465882
5868402,5864462
5868402,833071
5868402,9218342
58810320,34428380
58810320,43003845
5885732,18286505
5885732,22030851
58899150,115485051
58899150,30667845
58903937,181996041
58903937,254321574
58903937,33439720
58903937,54285787
58903937,90672134
58903937,96884064
5899802,5899432
5899802,5940932
5904212,15335123
5904212,20516999
59112212,319036126
59199168,115485051
59199168,25529651
59199168,32981735
59199168,338535630
5920532,3829151
59213,821042
59238436,14142000
59238436,14416109
59238436,16296332
59238436,163920178
59238436,16405372
59238436,17022234
59238436,17888058
59238436,19253485
59238436,21685295
59238436,241203719
59238436,29447358
59238436,34373549
59238436,38500966
59242017,22027186
59242017,291779599
59242017,344955115
59242017,5392522
59242017,87348895
59252781,10742132
59252781,19446195
59252781,19780355
59252781,28471924
59253925,115485051
59253925,14865325
59253925,15895373
59253925,20686269
59253925,2779821
59265997,15666380
59265997,43170475
59265997,61966978
59347826,19562228
59369137,31353077
59369137,355275030
5940932,5899802
59414975,14168488
59414975,14444530
59414975,14464369
59414975,14847667
59414975,15140524
59414975,18963070
59414975,206954727
59414975,225140058
59414975,22698935
59414975,227863795
59414975,253820222
59414975,26281970
59414975,270089299
59414975,29151288
59414975,31353077
59414975,31618280
59414975,427590568
59414975,44409315
59414975,52308184
59414975,55309264
59414975,5623612
59414975,63760513
59416333,15186688
59416333,204140367
59416333,204317520
59416333,207345348
59416333,34428380
59416333,43003845
59416333,78535878
59454817,213969309
59454817,3359851
59471027,115597898
59471027,16672159
59471027,217914410
59471027,2557521
59471027,29809817
59471027,32135704
59471027,74778498
59503113,10810102
59503113,14496918
59503113,14669951
59503113,15492359
59503113,15962096
59503113,16114437
59503113,19534873
59503113,19562228
59503113,20759034
59503113,220426702
59503113,44638576
59503113,5392522
59537880,130767899
59537880,22089103
59541013,151831643
59541013,16031536
59541013,19180118
59541013,20777337
59553664,18285182
59553664,204370454
59553664,334133960
59553664,50004191
59553664,82067206
59553664,8295072
59553664,92614042
59623403,60325333
59624844,26683141
59630220,166724912
59630220,16854388
59630220,375857150
59630220,41469982
59630220,65096005
5965332,1000591
5965332,2384071
5965332,31267919
5965332,324
59654289,10810102
59654289,115485051
59654289,36686415
59654289,601283
59654289,63770845
59697912,10983152
59697912,88673167
5973812,20474834
59820316,16358091
59885383,14808009
59885383,22709659
59901949,16358091
59901949,18500777
59901949,28186838
59901949,364290698
59912266,150117224
59912266,15962388
59912266,18783665
59912266,18816465
59912266,20861428
59912266,21255194
59912266,411075988
59977316,30536849
59986919,123584688
59986919,2241411
59986919,24229725
59986919,336116660
60003382,116994659
6003302,126042901
6003302,26281970
6003302,275623719
60036306,162246088
60036306,19238008
60036306,273928586
60036306,30416944
60092902,22385451
60092902,33056705
601283,16069548
601283,1797531
601283,21067991
601283,5704082
601283,778571
6017542,15087011
6017542,1754641
6017542,17568791
6017542,18267597
6017542,2557521
6017542,25589776
6017542,275686563
6017542,5392522
6017542,5402612
6017542,7744592
60357681,17544803
60357681,235592999
60357681,810424
60361873,108757480
60361873,121533789
60361873,187773078
60361873,34428380
60361873,43003845
60361873,442494754
60361873,8360682
60452938,33689587
60452938,36390527
60452938,51346710
60452938,53971402
60452938,64518122
60459318,85104895
60624741,56573534
60648778,18069427
60682317,16941646
60682317,2884771
60682317,31353077
60682317,734493
60694177,94083233
60694177,98769745
60699802,245470685
60699802,36325964
60699802,40801291
60699802,81801765
60704215,759251
60733208,14973520
60733208,16509293
60733208,19328522
60733208,21056214
60733208,28294611
60733208,311227912
607433,641433
607433,6613122
607433,842291
6077902,16024323
6077902,22027186
60790082,14166219
60790082,414448377
60790082,50740020
60790082,551473324
6080022,101633415
6080022,104352067
6080022,112432842
6080022,12681982
6080022,14609321
6080022,14922225
6080022,14983833
6080022,15488968
6080022,18069427
6080022,18776017
6080022,20152005
6080022,25473689
6080022,26281970
6080022,28719244
6080022,3359851
6080022,42361118
6080022,43170475
6080022,47161442
6080022,59414975
6080022,71862367
60805280,32728082
61055084,34428380
61055084,43003845
61065794,143838260
61065794,169504184
61065794,34507480
61065794,63808966
61154980,92019983
6117252,17220934
61190313,14961052
61190313,17066992
61190313,17595958
61190313,18249100
61190313,19667766
61190313,26758943
61197041,102278432
61197041,9692022
61199499,16926637
61199499,50656879
61311054,110775353
61311054,111057593
61311054,14387295
61311054,15257384
61311054,15287889
61311054,15468275
61311054,15652889
61311054,16004778
61311054,16329428
61311054,16672738
61311054,19362061
61311054,21116838
61311054,23868599
61311054,24949986
61311054,257905617
61311054,32736004
61311054,33689637
61311054,43357258
61311054,44389584
61311054,50036579
61311054,54680316
61311054,61361446
61311054,64902044
61311054,69391440
61311054,69724996
61318269,18919273
61331077,241214783
61342045,14415338
61361446,43357258
61426538,23946671
61426538,28305267
61426538,557177242
6144362,112829129
6144362,13504092
6144362,14284668
6144362,163556820
6144362,785766
61475880,101633415
61475880,14692604
61475880,14851930
61475880,15591032
61475880,15716046
61475880,16038438
61475880,16163300
61475880,17552077
61475880,17821570
61475880,18069427
